store_id	item_id	name	category	price	orderable	req_mods
1062843	i_19946948880	Pepperonistix Topperstix	Topperstix	13.29	1	1
1062843	i_19946887405	Nachostix Topperstix	Topperstix	13.29	1	1
1062843	i_19946940926	Veganstix Topperstix	Topperstix	14.29	1	1
1062843	i_19946947109	Birthdaystix Topperstix	Topperstix	13.29	1	1
1062843	i_24636051744	Mild Buffalo Bone-In Wings	Bone-In Wings	11.99	1	1
1062843	i_24636051745	HOT HONEY Bone-In Wings	Bone-In Wings	11.99	1	1
1062843	i_24636051746	Hot Buffalo Bone-In Wings	Bone-In Wings	11.99	1	1
1062843	i_24636051747	Oven-Roasted Bone-In Wings	Bone-In Wings	11.99	1	1
1062843	i_24636051748	Smoky BBQ Bone-In Wings	Bone-In Wings	11.99	1	1
1062843	i_24636051749	Boom Boom Bone-In Wings	Bone-In Wings	11.99	1	1
1062843	i_24636051750	Parmesan Garlic Bone-In Wings	Bone-In Wings	11.99	1	1
1062843	i_8320548516	Smoky BBQ Boneless Wings	Boneless Wings	11.99	1	1
1062843	i_11665155072	HOT HONEY Boneless Wings	Boneless Wings	11.99	1	1
1062843	i_8320548517	Parmesan Garlic Boneless Wings	Boneless Wings	11.99	1	1
1062843	i_8320548518	Boom Boom Boneless Wings	Boneless Wings	11.99	1	1
1062843	i_8320548514	Mild Buffalo Boneless Wings	Boneless Wings	11.99	1	1
1062843	i_8320548515	Hot Buffalo Boneless Wings	Boneless Wings	11.99	1	1
1062843	i_8320548513	Oven-Roasted Boneless Wings	Boneless Wings	11.99	1	1
1062843	i_7613891011	3-Cheese Wisconsin Mac Mac N Cheese	Mac N Cheese	8.49	1	1
1062843	i_14504056020	The Kitchen Sink Killer Brownie	Killer Brownie	5.99	1	1
1062843	i_14504056021	Triple Chocolate Killer Brownie	Killer Brownie	5.99	1	1
1062843	i_13036854167	Garlic Knots	Garlic Knots	7.29	1	1
1062843	i_17503091288	Caramel Cone Frozen Custard Pints	Frozen Custard Pints	7.13	1	1
1062843	i_17503082369	Dark Secret Frozen Custard Pints	Frozen Custard Pints	7.13	1	1
1062843	i_17503001817	Strawberry Cheesecake Frozen Custard Pints	Frozen Custard Pints	7.13	1	1
1062843	i_44308041555	Original Pizza Sauce	Dipping Sauce	1.19	1	0
1062843	i_23779835910	Garlic Sauce Cup	Dipping Sauce	1.19	1	0
1062843	i_43977039161	Buffalo Ranch Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039162	Smoky BBQ Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039163	Mild Buffalo Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039164	Hot Buffalo Sauce	Dipping Sauce	1.19	1	0
1062843	i_20182988467	Nacho Cheese Cup	Dipping Sauce	1.19	1	0
1062843	i_20182988469	Chipotle Ranch Sauce	Dipping Sauce	1.19	1	0
1062843	i_20183055875	Dairy-Free Ranch Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039165	Parmesan Garlic Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039166	Boom Boom Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039167	Hot Honey Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039168	Pickle Aioli Sauce	Dipping Sauce	1.19	1	0
1062843	i_43977039169	Bleu Cheese Sauce	Dipping Sauce	1.19	1	0
1062843	i_20183055874	Cream Cheese Icing Sauce	Dipping Sauce	1.19	1	0
1062843	i_20183040519	Coke	Beverage	2.97	1	1
1062843	i_20183040522	Sprite	Beverage	2.97	1	1
1062843	i_20183040523	Cherry Coke	Beverage	2.97	1	1
1062843	i_20183040524	Barqs Root Beer	Beverage	2.97	1	1
1062843	i_20183040525	Diet Coke	Beverage	2.97	1	1
1062843	i_20183040526	Lemonade	Beverage	2.97	1	1
1062843	i_39624618863	Powerade	Beverage	2.49	1	1
1062843	i_27587101379	Dasani	Beverage	2.97	1	1
288983	i_396824844	White Cheddar Cheese Curds	Appetizers	10.00	1	1
288983	i_396838512	Bistro Burger	Burgers	11.99	1	1
288983	i_396838459	Bucky Burger	Burgers	10.90	1	1
288983	i_396829890	Garlic Ribeye Steak Sandwich	Sandwiches	15.26	1	1
288983	i_396829879	Chicken Fritters And Fries	Appetizers	11.00	1	0
288983	i_396838326	Cajun Chicken Sandwich	Sandwiches	10.90	1	1
288983	i_396829842	Mini Breaded Corn Dogs	Appetizers	9.00	1	0
288983	i_396838327	Crispy Mustard BBQ Chicken Sandwich	Sandwiches	11.99	1	1
288983	i_396829841	Fried Panko Pickle Chips	Appetizers	8.18	1	0
288983	i_396838796	Mexican Street Corn Ensalada	Salads	10.90	1	1
288983	i_396843936	Boylan Rootbeer 12 oz Bottle	Beverages	3.00	1	0
288983	i_396843935	Red Bull	Beverages	3.00	1	1
288983	i_396843934	Diet Coke 12 oz Can	Beverages	1.50	1	0
288983	i_396843933	Coke 12 oz Can	Beverages	1.50	1	0
288983	i_396838629	Carolina Burger	Burgers	11.99	1	1
288983	i_396838574	Blackened Burger	Burgers	11.99	1	1
288983	i_396838634	Chipotle Black Bean Burger	Burgers	11.99	1	1
288983	i_396838462	Brisket Burger	Burgers	14.17	1	1
288983	i_396838520	Tuttle Burger	Burgers	11.99	1	1
288983	i_396829878	BBQ Dry Rub Chicken Wings	Appetizers	11.00	1	0
288983	i_396829877	Spicy Buffalo Wings	Appetizers	11.00	1	0
288983	i_396828788	Sour Cream & Chive Wedge Fries	Appetizers	7.63	1	0
288983	i_396828787	Mac N Cheese Bites	Appetizers	10.00	1	0
288983	i_396828786	Sweet Potato Fries	Appetizers	7.63	1	0
288983	i_396828799	Panko Crusted Thick Onion Rings	Appetizers	7.63	1	0
288983	i_396828798	House Made Cajun Pub Chips	Appetizers	6.54	1	0
288983	i_396829840	Cajun Dusted Popcorn Shrimp	Appetizers	12.00	1	0
288983	i_396838816	Grilled Buffalo Chicken Salad	Salads	14.17	1	1
288983	i_396838664	Blackened Salad	Salads	10.90	1	1
288983	i_396838810	Fajita Salad	Salads	10.90	1	1
288983	i_396838397	Drunken Brisket Panini	Grillers	13.63	1	1
288983	i_396838396	Pesto Grilled Cheese	Grillers	10.90	1	1
288983	i_396838395	Bacon & Ranch Chicken Panini	Grillers	12.54	1	1
288983	i_396838394	Stuffed Grilled Cheese	Grillers	9.81	1	1
288983	i_396838393	Golden Pork Grilled Cheese	Grillers	11.45	1	1
288983	i_396838349	Timmy's Cuban Panini	Grillers	11.45	1	1
288983	i_396838902	Homemade Chicken Chili	Soup, Salads or Sandwich Combo	3.27	1	1
288983	i_396838836	Homemade Soup	Soup, Salads or Sandwich Combo	3.27	1	1
288983	i_396839002	Sandwich With Salad	Soup, Salads or Sandwich Combo	7.63	1	1
288983	i_396839001	Sandwich With Soup	Soup, Salads or Sandwich Combo	7.63	1	1
288983	i_396838325	Buffalo & Bleu Grilled Chicken Sandwich	Sandwiches	11.99	1	1
288983	i_396836166	Traditional Reuben Sandwich	Sandwiches	11.99	1	1
288983	i_396836240	Pesto & Fresh Mozzarella Chicken Sandwich	Sandwiches	11.99	1	1
